年齢,性別,身長,体重,今の時間帯,空いた時間,食べたカロリー,これから食べるカロリー,食べれたか
39,女性,189.8333433583202,56.38707574894187,2023-08-25 10:55:58,17.57688104544227,474.216666696861,918.7513469942105,1
41,男性,175.16092849743256,79.6343038818083,2023-08-25 08:53:30,1.2406075754493617,64.24280324961885,1230.8821856696666,1
52,男性,155.1611806928571,64.02717427950795,2023-08-25 00:38:50,15.928499554451134,1411.0159497872503,221.1493033201433,0
58,男性,160.70745156595092,54.01970733025273,2023-08-25 13:30:04,18.508381562600754,1209.367616632839,502.8632965358152,0
40,男性,166.90149371370583,88.55880338797452,2023-08-25 10:41:05,8.628137005135306,198.08609481106612,4026.8964947660056,0
21,女性,173.47595522822735,79.7234160379908,2023-08-25 16:19:39,4.503243138497847,1767.942289322924,133.45857795110996,1
54,女性,166.70605936225456,73.9317371794085,2023-08-25 13:31:08,19.69539245000855,428.96966057867616,1266.2308229599214,0
26,女性,180.57528626543743,89.25806367668473,2023-08-25 20:03:34,6.361553870615721,1161.0200619416773,1040.788736416658,0
38,男性,182.6923699113955,75.04046708898544,2023-08-25 09:42:12,5.4258933515068515,411.2496836692252,2075.0240102828125,0
55,女性,158.58742595988764,56.17515723181033,2023-08-25 12:29:05,17.927158971174496,1296.657259851989,54.46297473853117,0
71,男性,155.23163393009315,73.44071952581987,2023-08-25 16:24:13,2.58889410242631,28.52195801546504,1174.1547636242408,1
40,男性,188.61683687659968,53.099423122856464,2023-08-25 19:46:53,1.6969229933988124,810.44438247824,-192.17625666740753,1
50,女性,178.65033474202275,49.69356459808772,2023-08-25 23:37:31,5.150610659606851,909.5688570463751,592.8248362945428,0
64,女性,164.71231877710883,60.753570805255436,2023-08-25 10:35:16,1.2776682217469166,389.99552188020294,140.12310751591048,1
42,女性,164.11860696143162,63.58139229360157,2023-08-25 18:33:20,5.889463796912228,705.5442085463976,1209.343915088026,0
60,女性,167.76397029849207,88.14607597688709,2023-08-25 14:28:29,1.5450991265697054,1260.7095040782283,-1118.114781870249,1
37,女性,152.17204527578843,69.84700729721911,2023-08-25 11:30:31,6.821293507643623,2.64005813861468,2587.4303430086466,0
66,男性,180.2517046371686,58.59565999500548,2023-08-25 22:29:31,11.613485772376603,1156.8370761919832,564.0283415747409,0
77,女性,180.84583869997658,62.13785269630682,2023-08-25 22:49:49,16.613610103980434,175.73167317919538,2013.798459923232,0
24,女性,162.9939949361033,74.63766556740997,2023-08-25 19:21:52,12.205298005517646,783.9615036028886,1414.4756713735233,0
46,女性,168.75717258916305,47.90257356361051,2023-08-25 07:10:37,12.294549152830472,1349.9821542343532,26.705109293190375,0
39,男性,163.91512081150853,61.83209569218262,2023-08-25 06:41:42,12.479538028137172,1363.6662597183602,392.70691256682977,0
53,女性,182.9197494553926,71.94873442908015,2023-08-25 03:41:02,19.651292255115965,554.3925752812903,1238.3995076631488,0
71,女性,177.20898609071446,74.4492875431458,2023-08-25 04:23:38,17.642415497334273,1054.7492712599947,567.0947285579018,0
29,男性,179.8030305734847,61.43542803103293,2023-08-25 18:51:57,9.29129732502044,1583.4113547222694,498.85366011675023,0
76,男性,184.30002849593583,58.90255889684767,2023-08-25 05:56:20,15.331125651017404,225.57151522303806,1953.136265848224,0
42,男性,169.6333271366064,89.06988333834079,2023-08-25 18:49:03,12.196514581579052,1131.7851592474847,1283.5933086768007,0
52,男性,161.57707045621214,89.28350586501153,2023-08-25 07:45:43,3.8712938151240994,1647.9339152082507,351.63190403869123,0
29,男性,189.35498558358043,74.44011096010583,2023-08-25 18:13:57,13.388779780716021,144.44341596673377,2156.883446308129,0
28,男性,174.46596531882378,84.05990140614927,2023-08-25 13:20:34,17.242711655503978,1084.3116178077612,1397.9354412519892,0
47,女性,180.04629610628047,81.99455270246662,2023-08-25 18:25:17,18.072064423839816,1455.6554199709428,508.327616282896,0
62,男性,162.37624180264748,86.88187237454383,2023-08-25 11:52:21,18.753410748255384,603.6674081346362,1346.5087060797357,0
63,男性,174.76840031893045,83.31166893677033,2023-08-25 05:30:08,2.2457265581689665,1384.1686786575103,495.8690328957666,1
60,女性,172.93966238222498,56.1172784338569,2023-08-25 04:54:17,8.727479481169073,86.64406483728057,1821.6130929736946,0
44,女性,169.57241274810767,59.85198040038216,2023-08-25 22:58:34,12.290191101475573,837.1810101507041,1120.2951043456576,0
77,女性,175.50418577327437,46.74130243546218,2023-08-26 00:00:54,18.732349630942526,530.8379425413078,786.6058807678653,0
25,女性,160.59115333552188,50.55225512725632,2023-08-25 13:19:32,1.3906350174238455,563.9961975734371,102.5125435046627,1
51,女性,186.4589561573941,47.20660280694197,2023-08-25 19:58:57,17.41734971640707,647.403120061238,953.299864911128,0
45,男性,174.405468343901,81.13873681167468,2023-08-25 19:21:48,17.148256060892905,426.8726543918668,1821.1443935710656,0
59,男性,173.1189579853997,59.89234853488449,2023-08-25 20:24:55,3.0295071477371187,8.244105165827225,889.3045843484502,1
67,女性,176.3494923792464,46.40424362593196,2023-08-25 02:27:44,12.910533116092534,750.9814228839618,621.0419312277063,0
66,男性,157.02572738389756,83.09521825372124,2023-08-25 03:18:34,3.423600465152631,1045.6980115967785,598.1198605007327,1
34,女性,152.30720107957012,58.07659388032967,2023-08-25 21:21:07,17.572443816882874,87.35713063464617,1265.1274938428703,1
60,女性,160.9698623231816,47.61392240478652,2023-08-25 05:39:19,1.691677091171246,176.36250634934552,174.41629761452802,1
32,女性,167.48647954514857,54.59553895512301,2023-08-25 20:06:49,4.141383702650615,1496.4082679992405,21.806148658084656,1
69,男性,168.29611100169274,80.82951931680907,2023-08-25 08:38:36,12.229639065382822,1663.6489639900724,221.3827096917363,0
33,女性,184.0502414528305,48.12202919369259,2023-08-25 09:48:06,19.969717454548984,833.4525328122658,903.3293027596917,0
46,女性,167.25196100074572,63.95884305614062,2023-08-25 09:43:37,10.359956800970366,776.3823994256833,807.4109727547041,0
52,女性,180.96195543685218,79.40499668347854,2023-08-25 09:34:28,12.33990009576675,1743.3718682542453,78.08160124138041,0
48,女性,177.29795308315698,72.90048295360846,2023-08-25 15:48:44,4.564109926349597,1350.443361776856,225.53135127528307,1
69,女性,181.88202736976484,67.25556912488808,2023-08-25 13:28:29,2.7246738895263745,826.1109798087423,669.9686823833858,1
77,女性,172.14647940885118,80.41424764153476,2023-08-25 12:46:14,2.8197996163474954,726.9557846613249,877.9841255271846,0
60,女性,178.42072387612768,85.28973699926726,2023-08-26 00:19:10,18.17240925159321,751.6149377160784,1540.871423924794,0
23,男性,179.83408872252994,64.16453514141665,2023-08-25 15:55:49,15.543597621678714,1390.7331077558397,521.4455818913965,1
51,男性,161.2925902331126,73.11226510867478,2023-08-25 10:50:44,10.664300677063713,817.7071111961076,830.8539249246575,1
36,女性,178.32560975512934,88.81852167575771,2023-08-25 06:08:34,16.96527095826627,1254.8701244039885,1062.590170269735,0
56,女性,189.45248781008786,73.68802935835728,2023-08-25 16:15:52,2.766960528855793,18.952444307093455,1141.7093321105697,1
35,女性,175.98080051661378,74.21689511976425,2023-08-25 17:51:32,14.078380044129732,713.7478444752556,2055.2183649171775,0
65,男性,151.21780591760995,81.17552900994082,2023-08-25 18:11:58,13.755759424387977,989.9659799837327,1242.770433344719,0
53,男性,187.46692776931934,84.57820038571282,2023-08-25 20:54:52,6.842667123919292,69.56624451870425,3389.0663717392927,0
23,女性,181.4052126655075,50.607253188723526,2023-08-25 03:27:04,19.62757225322696,109.25067263433226,1305.4465533354978,1
63,男性,176.42196755259707,58.82020656663654,2023-08-25 10:04:46,5.490140256379969,85.70842436399445,1448.9875047150613,1
54,女性,169.76170404773484,69.4463925412082,2023-08-25 07:45:50,2.0363200981796563,1411.9494710491742,127.6550509971728,1
40,女性,174.08587371249484,59.89800191461953,2023-08-25 16:03:41,18.896093535980373,252.3587970957418,2410.9064492489533,0
33,女性,172.3733009111125,84.62571799196112,2023-08-25 13:58:25,15.998378151040114,1564.0025437769873,717.900823013753,0
72,女性,158.82716703224548,66.66116361670683,2023-08-25 16:34:18,18.748690434590387,1224.827129215037,170.3391976384239,0
68,女性,159.3957563234973,82.33168862880036,2023-08-25 12:51:14,13.139577068601072,815.9484495494777,608.8452198753354,1
20,女性,150.6454437430915,64.21133115663426,2023-08-25 04:55:48,14.226926539060178,156.35960859200014,2065.6997091674425,0
41,男性,186.89359950056945,67.10194832856226,2023-08-25 18:07:11,8.731387811137985,1216.8313989519604,1095.4847331604126,0
70,女性,152.73443305126247,46.91754141375577,2023-08-25 21:24:58,2.5230514414038585,827.713486022485,194.92760425739246,1
24,女性,179.6759875074072,48.264695985313274,2023-08-25 10:49:52,1.0933573213727767,1184.8065922601484,-674.5595630426131,1
31,女性,180.18942642459183,52.44506607961922,2023-08-25 18:00:52,15.484147127150823,1100.6372334279315,847.1728773870368,0
32,女性,158.18928726755587,88.22744696430857,2023-08-25 23:37:58,4.2785155701069275,1120.2090296708627,429.3744408405871,1
43,男性,152.5640188860808,71.70746370376831,2023-08-25 00:37:49,7.9890746013737575,899.1636897948147,1728.9455510973764,0
39,男性,179.58223155937847,58.68106656773239,2023-08-25 19:27:27,4.302104632186548,134.87987131043897,1339.790192059159,1
41,女性,177.90795465911495,61.01189113360043,2023-08-26 00:00:29,10.95858337205533,835.6162879241864,1111.1704602327372,0
61,男性,165.1577181988344,48.449240548078066,2023-08-25 20:04:39,4.330219414818428,745.4584167883755,491.17703624285735,1
40,男性,152.34545276584097,46.89049043028151,2023-08-25 11:15:30,14.46868394629159,673.1147976244208,1141.2741298913043,0
31,男性,179.80560222347697,51.970136400445035,2023-08-25 07:02:36,12.929453305136336,1357.8117289981228,371.7900580784483,1
51,女性,158.34276649126448,49.878307497579534,2023-08-25 22:47:56,15.629409852766667,849.7056702250139,599.1349111885667,0
38,男性,152.9495615386315,50.419440641368894,2023-08-25 15:05:31,15.995709841676923,60.05979278717381,2489.1135145661356,0
27,女性,188.6400294668986,62.38662895911229,2023-08-25 11:15:57,9.808757815222634,1359.9517282100248,339.7386845055906,1
42,男性,154.62089780348944,77.5395149120036,2023-08-25 07:12:27,5.135899019474274,1081.472740461457,633.7355101424725,1
71,男性,150.80601768105512,88.96115035169186,2023-08-25 12:12:39,2.8172048573751067,1141.241874557918,376.7242231256391,1
55,女性,169.89233462547065,70.4547046160384,2023-08-25 20:44:43,8.427899793207615,941.9496374055688,1255.9929233814617,0
46,男性,153.64444922507008,60.87288915230397,2023-08-25 02:43:40,13.057942262299939,1139.7398823281958,737.883538233432,0
20,女性,151.0703597166021,48.137958379298084,2023-08-25 21:56:28,7.58666120268599,847.3114157127792,520.2755316613035,1
51,男性,172.80923168564647,53.84282496243751,2023-08-25 00:28:25,2.8850562128586255,674.87666182615,493.6197457919304,1
36,男性,175.29004444820794,88.26949623116278,2023-08-25 07:37:09,10.101711380955662,306.24248840535415,1493.1619264580263,1
42,女性,157.6351258494413,49.66802580372705,2023-08-25 03:21:49,13.527774181298703,1016.3557497371313,408.6709405321055,0
51,女性,189.82201720808018,56.510477650044244,2023-08-25 13:40:36,9.098516988833369,948.1102065675743,615.5331516178882,1
48,女性,153.32385712916437,58.26853466727859,2023-08-25 23:02:34,16.186345526040995,1027.9268872820874,482.23054531103514,0
74,女性,174.0054452554156,46.02592871576953,2023-08-25 11:49:14,7.1853871769928706,937.7530379504354,496.8948150447949,0
73,男性,184.17349327464535,72.6759249606514,2023-08-25 16:51:51,10.213702862294664,127.73013745942049,2436.900869649483,0
37,男性,186.21293226482294,78.03867172546326,2023-08-25 11:26:20,10.537319437493602,534.247567323034,1356.4862366399996,1
73,男性,160.10755101952597,88.89909207299783,2023-08-25 21:01:48,8.52192095989733,931.1133322884472,1242.2426955616722,0
79,男性,166.58410725786229,76.1284912422027,2023-08-25 11:50:01,9.319633738936641,401.3154381193009,2703.9215866666614,0
46,男性,181.72832050802467,72.67338489344903,2023-08-25 07:52:49,16.586544909131405,757.9776450140398,1104.5250757679248,1
76,男性,172.88864274017013,62.11356210863289,2023-08-25 15:01:11,11.362792653655815,1549.2214942131018,33.89948302590869,1
73,男性,181.93693321615737,80.94633489636365,2023-08-25 06:22:17,4.550927273480635,439.0757034402275,990.7139698018311,1
58,男性,189.86815758125238,46.1202851117691,2023-08-25 11:12:54,6.90397395907233,360.5945190961997,1864.0828788007138,0
48,女性,188.73665452932443,63.87339459059702,2023-08-25 22:10:37,7.684299775570164,313.2362705658089,1193.4449733578351,1
55,女性,151.77085664000882,64.03679073506399,2023-08-25 21:10:27,17.896047654419334,590.5916334702174,1305.0840292328226,0
66,男性,168.57864179738905,85.68563990062377,2023-08-25 10:50:46,3.1398598357277017,609.5700215280381,744.240884093533,1
59,女性,160.34505140213756,61.09409894137336,2023-08-25 03:43:22,15.378940841424498,896.0740857817524,606.1928709156431,0
24,女性,169.67908425435627,64.46494133074341,2023-08-25 08:27:36,17.878695306672032,588.9612774569738,2057.1128068972166,0
61,男性,182.45750584119662,60.55708984685347,2023-08-25 04:44:35,10.95026915977836,411.94123819818907,1542.2248497764595,0
72,男性,184.91011842010823,62.74374465153841,2023-08-25 04:30:36,14.699626518498386,41.320178333303026,2271.6348763170236,0
27,男性,188.56820501959226,71.46541419456955,2023-08-26 00:20:55,5.111497227195519,601.9046726749402,1391.6294694006301,1
44,女性,163.2020050637916,62.10386414841646,2023-08-25 19:37:19,10.586722127373102,1274.628769154116,207.96703034076634,1
34,男性,183.49936941000374,45.42020102526796,2023-08-25 11:26:08,14.145790822676195,732.6604048585481,769.446240172848,1
24,男性,155.13391179155937,85.82961007138599,2023-08-25 03:50:57,10.364730563825072,1558.0702639068154,487.66664768061185,1
49,女性,156.39362478932065,86.49446952842534,2023-08-25 04:33:14,14.921238580355952,1491.047525276735,217.3220532051426,1
79,女性,181.5324817681105,69.72805555507901,2023-08-25 13:49:20,10.740893559671415,843.6566091923879,995.5862709853222,0
28,女性,159.37922497442497,85.46112989094527,2023-08-25 21:26:06,4.375046828519007,525.7280658892561,812.6219376499783,1
69,女性,165.0147066441295,64.62453254868267,2023-08-25 15:24:39,5.872129331312228,896.0330986049851,597.0437337061661,0
61,男性,153.71749875589163,77.60536484541609,2023-08-25 13:01:49,13.959384070571776,1610.7000299199806,135.82957558021508,0
34,男性,170.395886921659,58.642390876376595,2023-08-25 08:37:34,13.12945694844701,1079.6915707500202,1259.0633385764377,0
58,男性,170.8898518221552,82.64272134346203,2023-08-25 08:19:25,8.371901940050428,1720.0527058162206,346.4572528321954,0
41,女性,153.79336908846602,55.34679321392008,2023-08-25 10:57:13,10.815791880134828,1030.2177357819644,358.901881925342,0
31,男性,151.90004421389636,69.40494673511891,2023-08-25 04:42:37,16.60204076506937,46.91795964815863,2138.856594661473,0
26,男性,157.04687987951593,55.43190236129189,2023-08-25 16:49:56,7.9488877610194875,503.1656649096773,1144.535804540484,1
37,男性,167.75392444031044,61.82088779764806,2023-08-25 05:32:40,16.176505065456876,1176.42095577733,767.6470412118446,0
43,女性,161.9528142003187,85.93836595079543,2023-08-25 00:40:26,8.97612036985793,1174.3244786343332,966.6406979125828,0
24,女性,187.0918174408499,75.29216688309077,2023-08-25 21:00:43,11.126495429643498,1622.412787855544,345.0367785795305,1
38,女性,183.2813552302831,52.708261304990465,2023-08-25 02:16:35,7.2207573083081416,635.7347459973159,895.615646247864,1
41,女性,185.6492927048203,82.6254592324045,2023-08-25 02:59:02,18.992705234341244,1593.340187747161,283.70052976075175,1
68,女性,186.01257170520796,78.70233360262795,2023-08-25 14:55:18,3.2471219751114813,566.9512955020351,906.0723101170134,1
23,男性,165.92849054241714,84.33888996832223,2023-08-25 02:17:04,15.391901659328846,928.2717659669307,2136.9198125461594,0
77,男性,162.50299909396492,50.198712005524264,2023-08-25 14:08:07,10.96832887812172,208.91650141650516,1500.8371869971509,0
55,女性,159.33695304584245,78.24903590822039,2023-08-25 17:52:19,17.404299375237944,241.70122814968815,1958.7746510625188,0
